"","chr","pos","pval","padj"
"1488943","3R",14886894,1.14163124438873e-16,2.25829677036295e-13
"1488961","3R",14888838,1.78360103025122e-17,4.24127907642149e-14
"1488962","3R",14888971,1.83098813402649e-15,2.77505290096189e-12
"1488970","3R",14889833,8.78072469783887e-16,1.42852079828004e-12
"1488975","3R",14890282,4.58125539257334e-16,7.93290953216e-13
"1488999","3R",14893359,3.38648226994107e-17,7.5578280282361e-14
"1489021","3R",14894929,5.86972054091238e-17,1.24090089008057e-13
"1489024","3R",14895111,9.43919019786546e-16,1.52511466126094e-12
"1489034","3R",14895675,6.55739561181809e-26,8.31022544044812e-22
"1489054","3R",14897745,1.55032950018999e-16,2.97276257038723e-13
"1489069","3R",14899316,4.53493180559219e-23,3.29780896688467e-19
"1489070","3R",14899343,9.43692292950589e-24,7.81762996639298e-20
"1489071","3R",14899490,7.5430027248387e-37,8.53071132729903e-32
"1489088","3R",14900940,6.84395347019337e-20,2.68307195802171e-16
"1489097","3R",14901944,9.94219094527145e-16,1.59789365958561e-12
"1489098","3R",14901988,1.05608184990148e-26,1.56659116362556e-22
"1489112","3R",14902938,4.58248281881862e-17,9.93202380914158e-14
"1489128","3R",14903426,7.28355855341337e-16,1.20774361899504e-12
"1489132","3R",14903997,2.45843666330702e-17,5.66635626237579e-14
"1489146","3R",14904927,2.4071198617865e-18,6.90692568373693e-15
"1489148","3R",14904958,7.1895123948044e-17,1.48852769285407e-13
"1489175","3R",14905834,1.47463824945506e-15,2.28156509479026e-12
"1489392","3R",14914260,5.66331703454816e-21,2.75930236889442e-17
"1489439","3R",14917206,1.7215487142316e-17,4.10650184248648e-14
"1489605","3R",14923858,1.20297015131515e-15,1.89970327944978e-12
"1489634","3R",14925096,1.610150385255e-26,2.30972782400476e-22
"1489635","3R",14925194,1.12106447526899e-18,3.43407582123006e-15
"1489636","3R",14925403,1.85155737506314e-19,6.62576613097838e-16
"1489637","3R",14925442,3.15038490404985e-20,1.32568385360953e-16
"1489638","3R",14925447,1.9674474669663e-21,1.04738857846109e-17
"1489640","3R",14925690,1.07149093508144e-26,1.58529030714902e-22
"1489641","3R",14925716,1.09910735160721e-28,2.38493576892865e-24
"1489645","3R",14925832,1.08141475081121e-29,2.94561461357053e-25
"1489688","3R",14928561,1.16187161499924e-17,2.88008804650991e-14
"1489808","3R",14935253,3.73350560549095e-17,8.26104359474276e-14
"1489817","3R",14935599,2.89724409711772e-16,5.24192091724e-13
"1489872","3R",14938528,2.47203909548147e-26,3.38139454988263e-22
"1489877","3R",14938609,9.74783594478668e-17,1.95590333236822e-13
"1489896","3R",14939281,1.11455612679192e-15,1.77355388558446e-12
"1489971","3R",14942791,1.17634593917853e-23,9.52722010829194e-20
"1490009","3R",14946012,4.00466563339241e-19,1.33948045794166e-15
"1490049","3R",14947506,1.09539005383368e-15,1.74511814434657e-12
"1490081","3R",14948978,1.34974741972669e-19,4.97551605606373e-16
"1490082","3R",14949118,3.00160998202173e-17,6.78116633204356e-14
"1490125","3R",14951701,2.22989992501457e-16,4.13929210051209e-13
"1490296","3R",14960692,1.66793779933198e-16,3.17737455817236e-13
"1490364","3R",14963158,1.11027428323968e-16,2.20167220791865e-13
"1490388","3R",14963765,9.57557742101882e-20,3.64137150377914e-16
"1490458","3R",14967042,6.23389556707529e-18,1.63380256977263e-14
"1490460","3R",14967140,3.05350030943507e-16,5.49264681277207e-13
"1490462","3R",14967656,2.18522424306473e-16,4.06260778308873e-13
"1490466","3R",14968032,1.07361377565964e-16,2.13496399623584e-13
"1490590","3R",14974409,2.4980520320319e-16,4.58457336482971e-13
"1490591","3R",14974410,2.71462146936885e-16,4.94456631413785e-13
"1490648","3R",14976897,5.46950411823755e-16,9.31637623372127e-13
"1490693","3R",14979005,9.95708646647946e-17,1.99420983556628e-13
"1490694","3R",14979070,1.70439838722968e-15,2.60146107681068e-12
"1490714","3R",14980039,1.6906249427549e-15,2.58183213969151e-12
"1490717","3R",14980194,1.19440358341608e-15,1.88765119439553e-12
"1490850","3R",14984891,8.16828843658351e-19,2.56950218535269e-15
"1490866","3R",14985589,1.47534504919797e-16,2.84306305560013e-13
"1491114","3R",14995354,8.09316877147134e-16,1.32627921891935e-12
"1491117","3R",14995523,3.74964887310872e-16,6.61401479938872e-13
"1491134","3R",14996556,1.03232890504161e-15,1.65294181116939e-12
"1491194","3R",14998615,2.93262715973003e-16,5.29712543650589e-13
"1491195","3R",14998627,7.46988866047973e-16,1.23545238924242e-12
"1491220","3R",14999271,7.55370429180045e-18,1.94508519966215e-14
"1491237","3R",15000427,8.47694814097814e-18,2.16019625991315e-14
"1491330","3R",15003227,1.29883118277502e-15,2.0351708728045e-12
"1491339","3R",15003485,7.14841422670797e-26,9.00674460295291e-22
"1491356","3R",15004166,3.37610571124005e-20,1.41079864296287e-16
"1491358","3R",15004279,9.15610002795419e-17,1.84871697884391e-13
"1491366","3R",15004530,4.9281798038706e-16,8.48015009302468e-13
"1491367","3R",15004604,1.75798161460007e-15,2.67587915518321e-12
"1491368","3R",15004625,8.31080548569768e-17,1.69450007464515e-13
"1491384","3R",15005449,5.20696990054755e-17,1.1136137949158e-13
"1491389","3R",15005659,1.54929605710114e-15,2.38636767007407e-12
"1491404","3R",15006284,1.53333189146982e-17,3.6946310416424e-14
"1491438","3R",15007103,3.1828447614458e-16,5.70354004916139e-13
"1491593","3R",15011840,1.0268250300365e-15,1.64534044681699e-12
"1491615","3R",15013158,2.67226292801796e-17,6.10048222370831e-14
"1491682","3R",15017102,1.59473823725094e-18,4.72829054353811e-15
"1491793","3R",15020978,1.89783674795642e-15,2.86576919025859e-12
"1491840","3R",15022436,5.39139370977854e-16,9.1939873185203e-13
"1491898","3R",15025512,2.89838167883273e-16,5.24364356893016e-13
"1491946","3R",15027447,2.49808855911778e-16,4.58457336482971e-13
"1492032","3R",15030817,1.48174656852948e-24,1.43966660677325e-20
"1492058","3R",15031944,3.15085472603124e-17,7.08043090757777e-14
"1492093","3R",15033566,2.71380394163783e-16,4.94442250861348e-13
"1492136","3R",15035550,4.87486433774752e-17,1.04949308177965e-13
"1492177","3R",15038147,6.87378495195255e-17,1.4299666227894e-13
"1492195","3R",15038870,4.28009631323394e-20,1.74925842494184e-16
"1492238","3R",15041165,1.42207390112812e-15,2.20651616683733e-12
"1492313","3R",15047937,1.30539466801405e-19,4.82523160335959e-16
"1492420","3R",15051901,6.82998022328078e-17,1.42242247883973e-13
"1492422","3R",15051915,8.19059671290495e-16,1.34061358994686e-12
"1492424","3R",15051935,1.48717822847385e-15,2.29857709481579e-12
"1492511","3R",15055482,1.81493062743756e-25,2.10824192580211e-21
"1492652","3R",15061152,9.02769110662713e-17,1.82539696108173e-13
"1492903","3R",15072078,4.52909975525927e-19,1.49718133543244e-15
"1493006","3R",15076145,6.75483147188262e-16,1.12880992123736e-12
"1493074","3R",15078512,1.03353977140819e-16,2.0623813990765e-13
"1493166","3R",15083571,1.35278831169052e-15,2.11059403428924e-12
"1493235","3R",15085130,1.58833862674394e-19,5.77521073113628e-16
"1493325","3R",15088748,9.51313913402088e-17,1.91424536787608e-13
"1493337","3R",15089229,6.91857043173338e-19,2.20831834676068e-15
"1493338","3R",15089274,1.64309782895932e-18,4.86147739632009e-15
"1493356","3R",15089734,1.51934238866822e-18,4.52276975626559e-15
"1493361","3R",15090067,8.29769264133051e-16,1.35602322488016e-12
"1493440","3R",15092616,8.27453533278279e-16,1.35281744385161e-12
"1493447","3R",15092856,6.61419041945973e-16,1.10766405738356e-12
"1493477","3R",15093851,2.60971938609852e-17,5.97700621629703e-14
"1493481","3R",15093907,1.25696913061215e-18,3.8132009266518e-15
"1493484","3R",15094058,4.39059232996778e-16,7.63690047105042e-13
"1493491","3R",15094213,2.89587253385679e-16,5.23977468023558e-13
"1493505","3R",15096915,4.50551801155996e-24,3.98707915537603e-20
"1493520","3R",15097284,8.80566097837172e-30,2.43608285479887e-25
"1493523","3R",15097590,1.68564707346501e-16,3.2089481543095e-13
"1493527","3R",15097751,9.75102924700678e-16,1.57029461006335e-12
"1493600","3R",15101767,5.31034460584566e-17,1.13340769949187e-13
"1493801","3R",15118078,3.121774227515e-19,1.06637394614523e-15
"1493827","3R",15119111,1.69593108609403e-16,3.22548526619794e-13
"1493882","3R",15120996,2.68814413709164e-16,4.89965775979835e-13
"1493884","3R",15121010,8.36455688955513e-18,2.13386330980011e-14
"1493929","3R",15123209,2.96516130581877e-16,5.34735053179474e-13
"1493984","3R",15124859,3.01891778206144e-20,1.27453561783086e-16
"1493990","3R",15125129,3.52608560967418e-22,2.15138339820694e-18
"1493992","3R",15125152,5.38186724308678e-19,1.75466697223004e-15
"1493996","3R",15125234,5.83144653953408e-20,2.31664945246096e-16
"1494018","3R",15126679,1.5429441004763e-16,2.96013171347338e-13
"1494039","3R",15127642,3.78723212380965e-17,8.36094766332098e-14
"1494058","3R",15128007,1.8953983547177e-31,7.31101230317735e-27
"1494070","3R",15128479,1.02826664179025e-18,3.16938752065362e-15
"1494075","3R",15128827,7.57620473307224e-25,7.78366726832379e-21
"1494076","3R",15128833,9.58205106963708e-16,1.54642961702842e-12
"1494081","3R",15129088,2.57224095589711e-16,4.70843531577735e-13
"1494083","3R",15129157,1.35165244611491e-17,3.29989379926468e-14
"1494089","3R",15129536,2.3267466263408e-17,5.39446374091448e-14
"1494122","3R",15135200,1.19322495837111e-15,1.88589389590419e-12
"1494138","3R",15137580,2.50074830664649e-16,4.58856109258295e-13
"1494143","3R",15137706,4.96804645184945e-18,1.33103875226721e-14
"1494144","3R",15137782,8.6026969763437e-19,2.69476120464286e-15
"1494163","3R",15141252,6.62650512725985e-20,2.6021542199272e-16
"1494185","3R",15142449,6.5173504507851e-18,1.69989768471244e-14
"1494193","3R",15143181,2.64101873551445e-21,1.37061466193891e-17
"1494200","3R",15143869,7.03031293927687e-19,2.24069666608468e-15
"1494201","3R",15143872,2.57342675692467e-20,1.10042375593176e-16
"1494215","3R",15144206,6.03200936554423e-16,1.01873587652733e-12
"1494223","3R",15144862,7.96688891030463e-17,1.63143744723324e-13
"1494227","3R",15145275,1.25820730297498e-23,1.01363051598294e-19
"1494305","3R",15148027,2.62822581996522e-16,4.80263412732119e-13
"1494309","3R",15148128,2.56574807163229e-17,5.88631245743585e-14
"1494310","3R",15148140,5.61422091883402e-18,1.48766816224448e-14
"1494313","3R",15148204,7.27663914276658e-18,1.87904582957157e-14
"1494326","3R",15148462,6.5343696007704e-18,1.70386518057274e-14
"1494330","3R",15148637,7.733947538525e-21,3.66030262775067e-17
"1494333","3R",15148650,2.8022426106604e-18,7.9340541643294e-15
"1494334","3R",15148740,1.45917165866111e-17,3.53431204154905e-14
"1494335","3R",15148741,9.44119350449764e-17,1.9007152894394e-13
"1494343","3R",15148994,1.25913945771915e-15,1.97911916722313e-12
"1494363","3R",15149589,1.98458176201067e-17,4.67593795609911e-14
"1494364","3R",15149590,1.62513189849104e-16,3.10545529922004e-13
"1494365","3R",15149649,1.05466853127031e-17,2.63770614631079e-14
"1494366","3R",15149799,9.64376757328783e-18,2.43276188316281e-14
"1494367","3R",15149805,2.85994711815243e-17,6.48756246784966e-14
"1494370","3R",15149833,1.47698165154271e-16,2.84601492109582e-13
"1494415","3R",15151629,1.04252280059324e-22,7.0923639431242e-19
"1494417","3R",15151685,1.1657371977272e-15,1.84616468762944e-12
"1494420","3R",15151775,9.70447488122841e-16,1.56350997512442e-12
"1494713","3R",15160593,1.30857261185424e-15,2.04907224315154e-12
"1494738","3R",15161601,4.27927644288522e-19,1.42110153010483e-15
"1494768","3R",15162448,2.43240870405395e-16,4.47973761198517e-13
"1494771","3R",15162454,3.75930748080652e-18,1.03504052586763e-14
"1494825","3R",15168202,6.55670547843419e-19,2.10493490435473e-15
"1494888","3R",15169563,7.18238767197287e-17,1.48727039862391e-13
"1494891","3R",15169583,1.88268739039009e-16,3.54750653516323e-13
"1494968","3R",15171751,1.45203037717607e-34,1.07190900209768e-29
"1494976","3R",15171929,3.29214858402284e-17,7.37099038673394e-14
"1494986","3R",15172274,4.35138819460576e-16,7.57430126332732e-13
"1495001","3R",15172594,4.31002354610663e-18,1.17071618999034e-14
"1495038","3R",15174581,1.24636114746006e-16,2.4427496774185e-13
"1495061","3R",15175042,2.45644652703189e-17,5.66266346710267e-14
"1495062","3R",15175055,2.28543214158951e-32,1.06278579647487e-27
"1495063","3R",15175130,7.50024818285013e-26,9.41229288489084e-22
"1495064","3R",15175179,4.03380760751382e-25,4.3882351443903e-21
"1495325","3R",15186008,1.10733691981381e-33,6.79140835678717e-29
"1495343","3R",15186690,1.49095701216445e-15,2.30341022810961e-12
"1495397","3R",15188189,7.53360822941567e-17,1.55181529250867e-13
"1495413","3R",15188743,4.20933212593724e-40,8.04141486904225e-35
"1495414","3R",15188763,7.91166660667372e-16,1.299095391399e-12
"1495418","3R",15188877,2.80762894620055e-37,3.40694231500577e-32
"1495542","3R",15195779,1.57032235348549e-21,8.49572404933413e-18
"1495585","3R",15197929,2.52261162740667e-17,5.79722770799273e-14
"1495641","3R",15200286,5.53529953647444e-19,1.79929641215154e-15
"1495744","3R",15206158,6.23272097254075e-17,1.30867074622648e-13
"1495799","3R",15210809,5.06082236646899e-16,8.68830092324178e-13
"1495897","3R",15219037,2.19354145965182e-19,7.73115142800186e-16
"1495901","3R",15219173,5.5734439194436e-19,1.81065472433213e-15
"1495919","3R",15221989,2.51468616933321e-22,1.58314877135786e-18
"1495969","3R",15224964,2.6410232600281e-17,6.03794086736362e-14
"1496094","3R",15235830,1.06330365352211e-18,3.27096223581665e-15
"1496171","3R",15241224,9.68987685565086e-16,1.5615139749908e-12
"1496218","3R",15245797,2.76767391875891e-17,6.29440828398266e-14
"1496275","3R",15250103,1.36877960271842e-21,7.48121328649506e-18
"1496276","3R",15250107,1.03540177304678e-19,3.90743826996312e-16
"1496289","3R",15250870,6.78645590342788e-18,1.76260781605693e-14
"1496501","3R",15268943,7.81017487160457e-17,1.60201465114334e-13
"1496673","3R",15283885,9.5550271844992e-18,2.412097699094e-14
"1496793","3R",15297970,1.04076828105478e-21,5.80514065449709e-18
"1496802","3R",15298380,2.10910622071807e-16,3.93402884552899e-13
"1496814","3R",15298759,1.02537757001297e-28,2.24215833639758e-24
"1496843","3R",15299972,1.48438578658431e-15,2.29488836571373e-12
"1497087","3R",15312259,6.75697086918364e-16,1.12910070343405e-12
"1497359","3R",15339900,1.35246469919077e-15,2.11032204202723e-12
"1497414","3R",15345152,7.26677426147823e-17,1.5018845924628e-13
"1497521","3R",15356767,2.67089144381991e-16,4.87198035843037e-13
"1497615","3R",15362439,1.18908199130525e-16,2.3407101122617e-13
"1497640","3R",15363595,4.11101386082935e-17,8.99776509723237e-14
"1497718","3R",15369751,6.57198627127705e-18,1.71304194645719e-14
"1497744","3R",15371655,1.92753971869632e-18,5.63757856635222e-15
"1497751","3R",15372280,6.46926553036645e-18,1.68938187485743e-14
"1497776","3R",15374337,6.52023550483758e-18,1.70049331117656e-14
"1497806","3R",15376655,4.84639633177079e-17,1.04392071947067e-13
"1497934","3R",15384374,1.55915170186168e-19,5.68004373572197e-16
"1497980","3R",15387307,1.01318866613416e-19,3.83128035197276e-16
"1498020","3R",15389593,4.18734346037259e-32,1.85857521975059e-27
"1498021","3R",15389732,2.140424314854e-31,8.189104771765e-27
"1498022","3R",15389789,2.37270044295944e-28,4.82971668773498e-24
"1498108","3R",15393769,1.87265660028118e-22,1.20953066572094e-18
"1498115","3R",15394520,2.18632078834157e-28,4.49564672285275e-24
"1498471","3R",15419024,4.40918411106916e-31,1.58202377657986e-26
"1498526","3R",15423388,1.47150322759664e-23,1.17081347180052e-19
"1498581","3R",15426420,1.65893184079111e-16,3.16234913653104e-13
"1498600","3R",15427933,7.00960650541551e-21,3.34984391343599e-17
"1498601","3R",15427953,2.20341117149982e-20,9.55056706478374e-17
"1498605","3R",15428081,1.10128053441879e-23,8.98359975585172e-20
"1498611","3R",15428278,3.45695494652826e-17,7.7003493652395e-14
"1498635","3R",15430328,3.12591896302172e-17,7.02886576141495e-14
"1498656","3R",15431898,4.86040336635356e-16,8.37422686299656e-13
"1498957","3R",15446575,8.51923818734368e-19,2.67009717950798e-15
"1498970","3R",15447459,1.34404429777864e-16,2.61498488891061e-13
"1499036","3R",15451018,2.63597240235403e-16,4.8154299164199e-13
"1499099","3R",15455401,2.3661176834022e-16,4.36846327107304e-13
"1499174","3R",15458997,9.4680345863219e-22,5.31774630614232e-18
"1499183","3R",15459153,1.18763861861395e-16,2.33819441623248e-13
"1499217","3R",15460757,1.15573824560084e-15,1.83238595993211e-12
"1499244","3R",15461675,1.72670926756637e-15,2.63238831659802e-12
"1499290","3R",15463427,1.12747683806433e-15,1.7925000202889e-12
"1499305","3R",15464427,2.37608108885083e-16,4.38485397794034e-13
"1499362","3R",15467314,3.15869580799753e-22,1.94612502142621e-18
"1499385","3R",15467814,2.51990635497968e-16,4.61951661297935e-13
"1499424","3R",15470148,1.64706387582972e-17,3.94313398739946e-14
"1499448","3R",15471342,9.61167935055561e-17,1.9315992788413e-13
"1499530","3R",15475942,8.84459573300818e-17,1.79234871800714e-13
"1500027","3R",15505560,1.49151331368991e-25,1.7578340653238e-21
"1500033","3R",15505831,7.87259518672679e-21,3.71845215586073e-17
"1500052","3R",15506947,7.74161515629317e-17,1.5896816768097e-13
"1500163","3R",15513782,1.12204478438691e-17,2.78979242109176e-14
"1500292","3R",15521754,2.7809468112367e-19,9.59806593457216e-16
"1500425","3R",15528843,7.09869789571028e-16,1.18076061666542e-12
"1500437","3R",15529558,2.45130019444375e-17,5.65172161094112e-14
"1500921","3R",15556706,1.55973545288735e-19,5.68080789116585e-16
"1501467","3R",15588996,1.00539201886813e-16,2.01175116533549e-13
"1501490","3R",15590349,1.87717745422771e-17,4.44398809946342e-14
"1501525","3R",15591086,5.35829481057962e-16,9.1512076404329e-13
"1502603","3R",15647160,4.46102135363993e-16,7.75177301044353e-13
"1502710","3R",15651417,1.49428757875297e-16,2.87661725786279e-13
"1503138","3R",15676195,4.89019509299241e-25,5.22537346758854e-21
"1503353","3R",15689971,2.07024520889991e-16,3.86868928215407e-13
"1503780","3R",15711073,5.06787432225413e-17,1.08674260164669e-13
"1503781","3R",15711143,3.34642727067251e-24,3.04229968027117e-20
"1504011","3R",15723816,1.98058769058096e-17,4.66847259076901e-14
"1504074","3R",15726791,7.81893381221454e-21,3.69557583130582e-17
"1504090","3R",15727743,2.21076831050768e-17,5.15303888803163e-14
